,true_text_path,true_text,text_transcription,pred_text_path,pred_text,pred_transcription
470,archive/data/TEST\DR3\MJBR0\SA1.TXT,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'IN', 'GREASY', 'WASH', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'IH', 'N', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']",output_rwn_exp3_1\DR3/MJBR0/SA1.WAV.txt,"['AND', 'OREILLER']","['AH', 'N', 'D', 'OW', 'R', 'IH', 'L', 'ER']"
471,archive/data/TEST\DR3\MJBR0\SA2.TXT,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']",output_rwn_exp3_1\DR3/MJBR0/SA2.WAV.txt,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'IN', 'ILLYRIA']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'IH', 'N', 'IH', 'L', 'IH', 'R', 'IY', 'AH']"
472,archive/data/TEST\DR3\MJBR0\SI1001.TXT,"['OH', 'HELL', 'BE', 'A', 'PLUMBER', 'CAME', 'THE', 'ANSWER']","['OW', 'HH', 'EH', 'L', 'B', 'IY', 'AH', 'P', 'L', 'AH', 'M', 'ER', 'K', 'EY', 'M', 'DH', 'AH', 'AE', 'N', 'S', 'ER']",output_rwn_exp3_1\DR3/MJBR0/SI1001.WAV.txt,['EMMA'],"['EH', 'M', 'AH']"
473,archive/data/TEST\DR3\MJBR0\SI1631.TXT,"['HER', 'LEGS', 'HUNG', 'DOWN', 'LONG', 'AND', 'THIN', 'AS', 'SHE', 'SAT', 'ON', 'THE', 'HIGH', 'STOOL']","['HH', 'ER', 'L', 'EH', 'G', 'Z', 'HH', 'AH', 'NG', 'D', 'AW', 'N', 'L', 'AO', 'NG', 'AH', 'N', 'D', 'TH', 'IH', 'N', 'AE', 'Z', 'SH', 'IY', 'S', 'AE', 'T', 'AA', 'N', 'DH', 'AH', 'HH', 'AY', 'S', 'T', 'UW', 'L']",output_rwn_exp3_1\DR3/MJBR0/SI1631.WAV.txt,"['ELECAMPANE', 'THAT', 'ON', 'THE', 'LAST']","['AH', 'L', 'EH', 'K', 'AH', 'M', 'P', 'EY', 'N', 'DH', 'AE', 'T', 'AA', 'N', 'DH', 'AH', 'L', 'AE', 'S', 'T']"
474,archive/data/TEST\DR3\MJBR0\SI2261.TXT,"['WERE', 'HERE', 'TO', 'TRANSACT', 'BUSINESS']","['W', 'ER', 'HH', 'IY', 'R', 'T', 'UW', 'T', 'R', 'AE', 'N', 'Z', 'AE', 'K', 'T', 'B', 'IH', 'Z', 'N', 'AH', 'S']",output_rwn_exp3_1\DR3/MJBR0/SI2261.WAV.txt,"['WERE', 'HERE', 'TO', 'TRANSACT', 'BUSINESS']","['W', 'ER', 'HH', 'IY', 'R', 'T', 'UW', 'T', 'R', 'AE', 'N', 'Z', 'AE', 'K', 'T', 'B', 'IH', 'Z', 'N', 'AH', 'S']"
475,archive/data/TEST\DR3\MJBR0\SX101.TXT,"['KINDERGARTEN', 'CHILDREN', 'DECORATE', 'THEIR', 'CLASSROOMS', 'FOR', 'ALL', 'HOLIDAYS']","['K', 'IH', 'N', 'D', 'ER', 'G', 'AA', 'R', 'T', 'AH', 'N', 'CH', 'IH', 'L', 'D', 'R', 'AH', 'N', 'D', 'EH', 'K', 'ER', 'EY', 'T', 'DH', 'EH', 'R', 'K', 'L', 'AE', 'S', 'R', 'UW', 'M', 'Z', 'F', 'AO', 'R', 'AO', 'L', 'HH', 'AA', 'L', 'AH', 'D', 'EY', 'Z']",output_rwn_exp3_1\DR3/MJBR0/SX101.WAV.txt,"['TOTALITARIAN', 'CLASSES', 'WERE', 'ALL', 'HOLIDAYS']","['T', 'OW', 'T', 'AE', 'L', 'IH', 'T', 'EH', 'R', 'IY', 'AH', 'N', 'K', 'L', 'AE', 'S', 'AH', 'Z', 'W', 'ER', 'AO', 'L', 'HH', 'AA', 'L', 'AH', 'D', 'EY', 'Z']"
476,archive/data/TEST\DR3\MJBR0\SX11.TXT,"['HE', 'WILL', 'ALLOW', 'A', 'RARE', 'LIE']","['HH', 'IY', 'W', 'IH', 'L', 'AH', 'L', 'AW', 'AH', 'R', 'EH', 'R', 'L', 'AY']",output_rwn_exp3_1\DR3/MJBR0/SX11.WAV.txt,"['ALLOW', 'RARELY']","['AH', 'L', 'AW', 'R', 'EH', 'R', 'L', 'IY']"
477,archive/data/TEST\DR3\MJBR0\SX191.TXT,"['WITHDRAW', 'ALL', 'PHONY', 'ACCUSATIONS', 'AT', 'ONCE']","['W', 'IH', 'DH', 'D', 'R', 'AO', 'AO', 'L', 'F', 'OW', 'N', 'IY', 'AE', 'K', 'Y', 'AH', 'Z', 'EY', 'SH', 'AH', 'N', 'Z', 'AE', 'T', 'W', 'AH', 'N', 'S']",output_rwn_exp3_1\DR3/MJBR0/SX191.WAV.txt,['PROMOTION'],"['P', 'R', 'AH', 'M', 'OW', 'SH', 'AH', 'N']"
478,archive/data/TEST\DR3\MJBR0\SX281.TXT,"['CORY', 'AND', 'TRISH', 'PLAYED', 'TAG', 'WITH', 'BEACH', 'BALLS', 'FOR', 'HOURS']","['K', 'AO', 'R', 'IY', 'AH', 'N', 'D', 'T', 'R', 'IH', 'SH', 'P', 'L', 'EY', 'D', 'T', 'AE', 'G', 'W', 'IH', 'DH', 'B', 'IY', 'CH', 'B', 'AO', 'L', 'Z', 'F', 'AO', 'R', 'AW', 'ER', 'Z']",output_rwn_exp3_1\DR3/MJBR0/SX281.WAV.txt,"['GO', 'AND', 'TRASH', 'PLAYED', 'TAG', 'WITH', 'BEACH', 'BALLS', 'FOR', 'OURS']","['G', 'OW', 'AH', 'N', 'D', 'T', 'R', 'AE', 'SH', 'P', 'L', 'EY', 'D', 'T', 'AE', 'G', 'W', 'IH', 'DH', 'B', 'IY', 'CH', 'B', 'AO', 'L', 'Z', 'F', 'AO', 'R', 'AW', 'ER', 'Z']"
479,archive/data/TEST\DR3\MJBR0\SX371.TXT,"['RIGHT', 'NOW', 'MAY', 'NOT', 'BE', 'THE', 'BEST', 'TIME', 'FOR', 'BUSINESS', 'MERGERS']","['R', 'AY', 'T', 'N', 'AW', 'M', 'EY', 'N', 'AA', 'T', 'B', 'IY', 'DH', 'AH', 'B', 'EH', 'S', 'T', 'T', 'AY', 'M', 'F', 'AO', 'R', 'B', 'IH', 'Z', 'N', 'AH', 'S', 'M', 'ER', 'JH', 'ER', 'Z']",output_rwn_exp3_1\DR3/MJBR0/SX371.WAV.txt,"['RIGHT', 'NOW', 'I', 'MAY', 'NOT', 'BE', 'THE', 'BEST', 'TIME', 'FOR', 'BUSINESS', 'MURDER']","['R', 'AY', 'T', 'N', 'AW', 'AY', 'M', 'EY', 'N', 'AA', 'T', 'B', 'IY', 'DH', 'AH', 'B', 'EH', 'S', 'T', 'T', 'AY', 'M', 'F', 'AO', 'R', 'B', 'IH', 'Z', 'N', 'AH', 'S', 'M', 'ER', 'D', 'ER']"
480,archive/data/TEST\DR3\MJES0\SA1.TXT,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'IN', 'GREASY', 'WASH', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'IH', 'N', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']",output_rwn_exp3_1\DR3/MJES0/SA1.WAV.txt,['ARSINOE'],"['AA', 'R', 'S', 'AH', 'N', 'OW']"
481,archive/data/TEST\DR3\MJES0\SA2.TXT,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']",output_rwn_exp3_1\DR3/MJES0/SA2.WAV.txt,"['ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']"
482,archive/data/TEST\DR3\MJES0\SI1384.TXT,"['THERE', 'NEED', 'BE', 'NO', 'SQUEAMISHNESS', 'ABOUT', 'ADMITTING', 'THIS']","['DH', 'EH', 'R', 'N', 'IY', 'D', 'B', 'IY', 'N', 'OW', 'S', 'K', 'W', 'IY', 'M', 'IH', 'SH', 'N', 'AH', 'S', 'AH', 'B', 'AW', 'T', 'AE', 'D', 'M', 'IH', 'T', 'IH', 'NG', 'DH', 'IH', 'S']",output_rwn_exp3_1\DR3/MJES0/SI1384.WAV.txt,"['THE', 'BOTANIST']","['DH', 'AH', 'B', 'AA', 'T', 'AH', 'N', 'IH', 'S', 'T']"
483,archive/data/TEST\DR3\MJES0\SI2014.TXT,"['SULPHUR', 'OIL', 'AND', 'COPRA', 'MAKE', 'THE', 'KIND', 'OF', 'TINDER', 'ANY', 'FIREBUG', 'DREAMS', 'OF']","['S', 'AH', 'L', 'F', 'ER', 'OY', 'L', 'AH', 'N', 'D', 'K', 'OW', 'P', 'R', 'AH', 'M', 'EY', 'K', 'DH', 'AH', 'K', 'AY', 'N', 'D', 'AH', 'V', 'T', 'IH', 'N', 'D', 'ER', 'EH', 'N', 'IY', 'F', 'AY', 'ER', 'B', 'AH', 'G', 'D', 'R', 'IY', 'M', 'Z', 'AH', 'V']",output_rwn_exp3_1\DR3/MJES0/SI2014.WAV.txt,"['ATTENDANT', 'FIRE', 'BUG', 'DREAMS', 'OF']","['AH', 'T', 'EH', 'N', 'D', 'AH', 'N', 'T', 'F', 'AY', 'ER', 'B', 'AH', 'G', 'D', 'R', 'IY', 'M', 'Z', 'AH', 'V']"
484,archive/data/TEST\DR3\MJES0\SI754.TXT,"['INSTRUCTIONS', 'FOR', 'PREPARING', 'CLAY', 'DRYING', 'GLAZING', 'AND', 'FIRING', 'ARE', 'NOT', 'GIVEN']","['IH', 'N', 'S', 'T', 'R', 'AH', 'K', 'SH', 'AH', 'N', 'Z', 'F', 'AO', 'R', 'P', 'R', 'IY', 'P', 'EH', 'R', 'IH', 'NG', 'K', 'L', 'EY', 'D', 'R', 'AY', 'IH', 'NG', 'G', 'L', 'EY', 'Z', 'IH', 'NG', 'AH', 'N', 'D', 'F', 'AY', 'R', 'IH', 'NG', 'AA', 'R', 'N', 'AA', 'T', 'G', 'IH', 'V', 'AH', 'N']",output_rwn_exp3_1\DR3/MJES0/SI754.WAV.txt,"['ERETRIAN', 'FIRING', 'ARE', 'NOT', 'GIVEN']","['AH', 'R', 'EH', 'T', 'R', 'IY', 'AH', 'N', 'F', 'AY', 'R', 'IH', 'NG', 'AA', 'R', 'N', 'AA', 'T', 'G', 'IH', 'V', 'AH', 'N']"
485,archive/data/TEST\DR3\MJES0\SX124.TXT,"['OBJECTS', 'MADE', 'OF', 'PEWTER', 'ARE', 'BEAUTIFUL']","['AA', 'B', 'JH', 'EH', 'K', 'T', 'S', 'M', 'EY', 'D', 'AH', 'V', 'P', 'Y', 'UW', 'T', 'ER', 'AA', 'R', 'B', 'Y', 'UW', 'T', 'AH', 'F', 'AH', 'L']",output_rwn_exp3_1\DR3/MJES0/SX124.WAV.txt,"['BETTER', 'TO', 'BE']","['B', 'EH', 'T', 'ER', 'T', 'UW', 'B', 'IY']"
486,archive/data/TEST\DR3\MJES0\SX214.TXT,"['THE', 'MORNING', 'DEW', 'ON', 'THE', 'SPIDER', 'WEB', 'GLISTENED', 'IN', 'THE', 'SUN']","['DH', 'AH', 'M', 'AO', 'R', 'N', 'IH', 'NG', 'D', 'UW', 'AA', 'N', 'DH', 'AH', 'S', 'P', 'AY', 'D', 'ER', 'W', 'EH', 'B', 'G', 'L', 'IH', 'S', 'AH', 'N', 'D', 'IH', 'N', 'DH', 'AH', 'S', 'AH', 'N']",output_rwn_exp3_1\DR3/MJES0/SX214.WAV.txt,"['THE', 'MORNING', 'TOO', 'ON', 'THE', 'SPIDER', 'WEB', 'GLISTENED', 'TO', 'THE', 'SUN']","['DH', 'AH', 'M', 'AO', 'R', 'N', 'IH', 'NG', 'T', 'UW', 'AA', 'N', 'DH', 'AH', 'S', 'P', 'AY', 'D', 'ER', 'W', 'EH', 'B', 'G', 'L', 'IH', 'S', 'AH', 'N', 'D', 'T', 'UW', 'DH', 'AH', 'S', 'AH', 'N']"
487,archive/data/TEST\DR3\MJES0\SX304.TXT,"['CHEAP', 'STOCKINGS', 'RUN', 'THE', 'FIRST', 'TIME', 'THEYRE', 'WORN']","['CH', 'IY', 'P', 'S', 'T', 'AA', 'K', 'IH', 'NG', 'Z', 'R', 'AH', 'N', 'DH', 'AH', 'F', 'ER', 'S', 'T', 'T', 'AY', 'M', 'TH', 'EY', 'R', 'W', 'AO', 'R', 'N']",output_rwn_exp3_1\DR3/MJES0/SX304.WAV.txt,"['HE', 'STARTED', 'ARRIERO']","['HH', 'IY', 'S', 'T', 'AA', 'R', 'T', 'AH', 'D', 'AE', 'R', 'IY', 'R', 'OW']"
488,archive/data/TEST\DR3\MJES0\SX34.TXT,"['DONT', 'DO', 'CHARLIES', 'DIRTY', 'DISHES']","['D', 'AA', 'N', 'T', 'D', 'UW', 'CH', 'AA', 'R', 'L', 'IY', 'Z', 'D', 'ER', 'T', 'IY', 'D', 'IH', 'SH', 'AH', 'Z']",output_rwn_exp3_1\DR3/MJES0/SX34.WAV.txt,"['DONT', 'BE', 'CHARLIE', 'IS']","['D', 'AA', 'N', 'T', 'B', 'IY', 'CH', 'AA', 'R', 'L', 'IY', 'IH', 'Z']"
489,archive/data/TEST\DR3\MJES0\SX394.TXT,"['CALCIUM', 'MAKES', 'BONES', 'AND', 'TEETH', 'STRONG']","['K', 'AE', 'L', 'S', 'IY', 'AH', 'M', 'M', 'EY', 'K', 'S', 'B', 'OW', 'N', 'Z', 'AH', 'N', 'D', 'T', 'IY', 'TH', 'S', 'T', 'R', 'AO', 'NG']",output_rwn_exp3_1\DR3/MJES0/SX394.WAV.txt,"['I', 'MAKE']","['AY', 'M', 'EY', 'K']"
490,archive/data/TEST\DR3\MJJG0\SA1.TXT,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'IN', 'GREASY', 'WASH', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'IH', 'N', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']",output_rwn_exp3_1\DR3/MJJG0/SA1.WAV.txt,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'AND', 'GRACE', 'HE', 'WAS', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'AH', 'N', 'D', 'G', 'R', 'EY', 'S', 'HH', 'IY', 'W', 'AA', 'Z', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']"
491,archive/data/TEST\DR3\MJJG0\SA2.TXT,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']",output_rwn_exp3_1\DR3/MJJG0/SA2.WAV.txt,['ASTRONOMICAL'],"['AE', 'S', 'T', 'R', 'AH', 'N', 'AA', 'M', 'IH', 'K', 'AH', 'L']"
492,archive/data/TEST\DR3\MJJG0\SI1003.TXT,"['SEEDS', 'OF', 'SOYBEAN', 'COTTON', 'CORN', 'SESAME', 'AND', 'RAPE', 'YIELD', 'SEMIDRYING', 'OILS']","['S', 'IY', 'D', 'Z', 'AH', 'V', 'S', 'OY', 'B', 'IY', 'N', 'K', 'AA', 'T', 'AH', 'N', 'K', 'AO', 'R', 'N', 'S', 'EH', 'S', 'AH', 'M', 'IY', 'AH', 'N', 'D', 'R', 'EY', 'P', 'Y', 'IY', 'L', 'D', 'S', 'EH', 'M', 'IY', 'D', 'R', 'AY', 'IH', 'NG', 'OY', 'L', 'Z']",output_rwn_exp3_1\DR3/MJJG0/SI1003.WAV.txt,"['SEEDS', 'OF', 'SOBERNESS', 'ME', 'AND', 'RAPE', 'YIELD', 'SEMI', 'DRYING', 'OILS']","['S', 'IY', 'D', 'Z', 'AH', 'V', 'S', 'OW', 'B', 'ER', 'N', 'AH', 'S', 'M', 'IY', 'AH', 'N', 'D', 'R', 'EY', 'P', 'Y', 'IY', 'L', 'D', 'S', 'EH', 'M', 'IY', 'D', 'R', 'AY', 'IH', 'NG', 'OY', 'L', 'Z']"
493,archive/data/TEST\DR3\MJJG0\SI1633.TXT,"['SAID', 'YOU', 'WORE', 'YOURSELF', 'OUT', 'CLEANING', 'ALL', 'THESE', 'EMPTY', 'ROOMS']","['S', 'EH', 'D', 'Y', 'UW', 'W', 'AO', 'R', 'Y', 'ER', 'S', 'EH', 'L', 'F', 'AW', 'T', 'K', 'L', 'IY', 'N', 'IH', 'NG', 'AO', 'L', 'DH', 'IY', 'Z', 'EH', 'M', 'P', 'T', 'IY', 'R', 'UW', 'M', 'Z']",output_rwn_exp3_1\DR3/MJJG0/SI1633.WAV.txt,"['SAID', 'YOU', 'ARE', 'YOURSELF', 'OUT', 'AND', 'CLEANING', 'ALL', 'THESE', 'EMPTY', 'ROOMS']","['S', 'EH', 'D', 'Y', 'UW', 'AA', 'R', 'Y', 'ER', 'S', 'EH', 'L', 'F', 'AW', 'T', 'AH', 'N', 'D', 'K', 'L', 'IY', 'N', 'IH', 'NG', 'AO', 'L', 'DH', 'IY', 'Z', 'EH', 'M', 'P', 'T', 'IY', 'R', 'UW', 'M', 'Z']"
494,archive/data/TEST\DR3\MJJG0\SI2263.TXT,"['NOBODY', 'ELSE', 'SHOWED', 'PLEASURE']","['N', 'OW', 'B', 'AA', 'D', 'IY', 'EH', 'L', 'S', 'SH', 'OW', 'D', 'P', 'L', 'EH', 'ZH', 'ER']",output_rwn_exp3_1\DR3/MJJG0/SI2263.WAV.txt,"['NOBODY', 'ELSE', 'SHOULD', 'HAVE', 'LEISURE']","['N', 'OW', 'B', 'AA', 'D', 'IY', 'EH', 'L', 'S', 'SH', 'UH', 'D', 'HH', 'AE', 'V', 'L', 'EH', 'ZH', 'ER']"
495,archive/data/TEST\DR3\MJJG0\SX103.TXT,"['CALL', 'AN', 'AMBULANCE', 'FOR', 'MEDICAL', 'ASSISTANCE']","['K', 'AO', 'L', 'AE', 'N', 'AE', 'M', 'B', 'Y', 'AH', 'L', 'AH', 'N', 'S', 'F', 'AO', 'R', 'M', 'EH', 'D', 'AH', 'K', 'AH', 'L', 'AH', 'S', 'IH', 'S', 'T', 'AH', 'N', 'S']",output_rwn_exp3_1\DR3/MJJG0/SX103.WAV.txt,"['I', 'MET']","['AY', 'M', 'EH', 'T']"
496,archive/data/TEST\DR3\MJJG0\SX13.TXT,"['SWING', 'YOUR', 'ARM', 'AS', 'HIGH', 'AS', 'YOU', 'CAN']","['S', 'W', 'IH', 'NG', 'Y', 'AO', 'R', 'AA', 'R', 'M', 'AE', 'Z', 'HH', 'AY', 'AE', 'Z', 'Y', 'UW', 'K', 'AE', 'N']",output_rwn_exp3_1\DR3/MJJG0/SX13.WAV.txt,"['SWING', 'YER', 'ARM', 'AS', 'HIGH', 'AS', 'HE', 'CAN']","['S', 'W', 'IH', 'NG', 'Y', 'ER', 'AA', 'R', 'M', 'AE', 'Z', 'HH', 'AY', 'AE', 'Z', 'HH', 'IY', 'K', 'AE', 'N']"
497,archive/data/TEST\DR3\MJJG0\SX193.TXT,"['WHY', 'BUY', 'OIL', 'WHEN', 'YOU', 'ALWAYS', 'USE', 'MINE']","['W', 'AY', 'B', 'AY', 'OY', 'L', 'W', 'EH', 'N', 'Y', 'UW', 'AO', 'L', 'W', 'EY', 'Z', 'Y', 'UW', 'S', 'M', 'AY', 'N']",output_rwn_exp3_1\DR3/MJJG0/SX193.WAV.txt,['I'],['AY']
498,archive/data/TEST\DR3\MJJG0\SX283.TXT,"['PLANNED', 'PARENTHOOD', 'ORGANIZATIONS', 'PROMOTE', 'BIRTH', 'CONTROL']","['P', 'L', 'AE', 'N', 'D', 'P', 'EH', 'R', 'AH', 'N', 'T', 'HH', 'UH', 'D', 'AO', 'R', 'G', 'AH', 'N', 'AH', 'Z', 'EY', 'SH', 'AH', 'N', 'Z', 'P', 'R', 'AH', 'M', 'OW', 'T', 'B', 'ER', 'TH', 'K', 'AH', 'N', 'T', 'R', 'OW', 'L']",output_rwn_exp3_1\DR3/MJJG0/SX283.WAV.txt,"['AND', 'PARENTHOOD', 'ORGANIZATIONS', 'PROMOTE', 'BIRTH', 'GOD']","['AH', 'N', 'D', 'P', 'EH', 'R', 'AH', 'N', 'T', 'HH', 'UH', 'D', 'AO', 'R', 'G', 'AH', 'N', 'AH', 'Z', 'EY', 'SH', 'AH', 'N', 'Z', 'P', 'R', 'AH', 'M', 'OW', 'T', 'B', 'ER', 'TH', 'G', 'AA', 'D']"
499,archive/data/TEST\DR3\MJJG0\SX373.TXT,"['A', 'BORING', 'NOVEL', 'IS', 'A', 'SUPERB', 'SLEEPING', 'PILL']","['AH', 'B', 'AO', 'R', 'IH', 'NG', 'N', 'AA', 'V', 'AH', 'L', 'IH', 'Z', 'AH', 'S', 'UH', 'P', 'ER', 'B', 'S', 'L', 'IY', 'P', 'IH', 'NG', 'P', 'IH', 'L']",output_rwn_exp3_1\DR3/MJJG0/SX373.WAV.txt,"['CONNOISSEURS', 'LATIN']","['K', 'AA', 'N', 'AH', 'S', 'ER', 'Z', 'L', 'AE', 'T', 'AH', 'N']"
500,archive/data/TEST\DR3\MJMP0\SA1.TXT,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'IN', 'GREASY', 'WASH', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'IH', 'N', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']",output_rwn_exp3_1\DR3/MJMP0/SA1.WAV.txt,"['SHE', 'ADDED', 'ACCUSATION']","['SH', 'IY', 'AE', 'D', 'AH', 'D', 'AE', 'K', 'Y', 'AH', 'Z', 'EY', 'SH', 'AH', 'N']"
501,archive/data/TEST\DR3\MJMP0\SA2.TXT,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']",output_rwn_exp3_1\DR3/MJMP0/SA2.WAV.txt,"['AS', 'CARDILLAC']","['AE', 'Z', 'K', 'AA', 'R', 'D', 'IH', 'L', 'AH', 'K']"
502,archive/data/TEST\DR3\MJMP0\SI1535.TXT,"['HE', 'TREMBLED', 'LEST', 'HIS', 'PIECE', 'SHOULD', 'FAIL']","['HH', 'IY', 'T', 'R', 'EH', 'M', 'B', 'AH', 'L', 'D', 'L', 'EH', 'S', 'T', 'HH', 'IH', 'Z', 'P', 'IY', 'S', 'SH', 'UH', 'D', 'F', 'EY', 'L']",output_rwn_exp3_1\DR3/MJMP0/SI1535.WAV.txt,['RELEASE'],"['R', 'IY', 'L', 'IY', 'S']"
503,archive/data/TEST\DR3\MJMP0\SI1791.TXT,"['NO', 'THE', 'MAN', 'WAS', 'NOT', 'DRUNK', 'HE', 'WONDERED', 'HOW', 'HE', 'GOT', 'TIED', 'UP', 'WITH', 'THIS', 'STRANGER']","['N', 'OW', 'DH', 'AH', 'M', 'AE', 'N', 'W', 'AA', 'Z', 'N', 'AA', 'T', 'D', 'R', 'AH', 'NG', 'K', 'HH', 'IY', 'W', 'AH', 'N', 'D', 'ER', 'D', 'HH', 'AW', 'HH', 'IY', 'G', 'AA', 'T', 'T', 'AY', 'D', 'AH', 'P', 'W', 'IH', 'DH', 'DH', 'IH', 'S', 'S', 'T', 'R', 'EY', 'N', 'JH', 'ER']",output_rwn_exp3_1\DR3/MJMP0/SI1791.WAV.txt,"['SO', 'THE', 'MAN', 'WAS', 'ONE', 'WONDERED', 'HOW', 'HE', 'GOT', 'TIED', 'UP', 'WITH', 'THIS', 'STRANGER']","['S', 'OW', 'DH', 'AH', 'M', 'AE', 'N', 'W', 'AA', 'Z', 'W', 'AH', 'N', 'W', 'AH', 'N', 'D', 'ER', 'D', 'HH', 'AW', 'HH', 'IY', 'G', 'AA', 'T', 'T', 'AY', 'D', 'AH', 'P', 'W', 'IH', 'DH', 'DH', 'IH', 'S', 'S', 'T', 'R', 'EY', 'N', 'JH', 'ER']"
504,archive/data/TEST\DR3\MJMP0\SI905.TXT,"['HIS', 'WORK', 'BEGAN', 'JUST', 'SIX', 'DAYS', 'AFTER', 'THE', 'FLOOD']","['HH', 'IH', 'Z', 'W', 'ER', 'K', 'B', 'IH', 'G', 'AE', 'N', 'JH', 'AH', 'S', 'T', 'S', 'IH', 'K', 'S', 'D', 'EY', 'Z', 'AE', 'F', 'T', 'ER', 'DH', 'AH', 'F', 'L', 'AH', 'D']",output_rwn_exp3_1\DR3/MJMP0/SI905.WAV.txt,"['WORKADAY', 'AFTER', 'THE', 'FIRE']","['W', 'ER', 'K', 'AH', 'D', 'EY', 'AE', 'F', 'T', 'ER', 'DH', 'AH', 'F', 'AY', 'ER']"
505,archive/data/TEST\DR3\MJMP0\SX185.TXT,"['DID', 'YOU', 'BUY', 'ANY', 'CORDUROY', 'OVERALLS']","['D', 'IH', 'D', 'Y', 'UW', 'B', 'AY', 'EH', 'N', 'IY', 'K', 'AO', 'R', 'D', 'ER', 'OY', 'OW', 'V', 'ER', 'AO', 'L', 'Z']",output_rwn_exp3_1\DR3/MJMP0/SX185.WAV.txt,"['I', 'FOUND']","['AY', 'F', 'AW', 'N', 'D']"
