,true_text_path,true_text,text_transcription,pred_text_path,pred_text,pred_transcription
359,archive/data/TEST\DR2\MWEW0\SX371.TXT,"['RIGHT', 'NOW', 'MAY', 'NOT', 'BE', 'THE', 'BEST', 'TIME', 'FOR', 'BUSINESS', 'MERGERS']","['R', 'AY', 'T', 'N', 'AW', 'M', 'EY', 'N', 'AA', 'T', 'B', 'IY', 'DH', 'AH', 'B', 'EH', 'S', 'T', 'T', 'AY', 'M', 'F', 'AO', 'R', 'B', 'IH', 'Z', 'N', 'AH', 'S', 'M', 'ER', 'JH', 'ER', 'Z']",output_superimpose_0.5\DR2/MWEW0/SX371.WAV.txt,"['RIGHT', 'NOW', 'I', 'MEAN', 'AT', 'THE', 'BEST', 'TIME', 'FOR', 'BUSINESS', 'MERGES']","['R', 'AY', 'T', 'N', 'AW', 'AY', 'M', 'IY', 'N', 'AE', 'T', 'DH', 'AH', 'B', 'EH', 'S', 'T', 'T', 'AY', 'M', 'F', 'AO', 'R', 'B', 'IH', 'Z', 'N', 'AH', 'S', 'M', 'ER', 'JH', 'IH', 'Z']"
360,archive/data/TEST\DR2\MWVW0\SA1.TXT,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'IN', 'GREASY', 'WASH', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'IH', 'N', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']",output_superimpose_0.5\DR2/MWVW0/SA1.WAV.txt,"['DARKWATER', 'ALL', 'YOUR']","['D', 'AA', 'R', 'K', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'AO', 'R']"
361,archive/data/TEST\DR2\MWVW0\SA2.TXT,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']",output_superimpose_0.5\DR2/MWVW0/SA2.WAV.txt,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'ANOTHER']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AH', 'N', 'AH', 'DH', 'ER']"
362,archive/data/TEST\DR2\MWVW0\SI1476.TXT,"['OR', 'DOES', 'HE', 'GET', 'EXERCISE']","['AO', 'R', 'D', 'AH', 'Z', 'HH', 'IY', 'G', 'EH', 'T', 'EH', 'K', 'S', 'ER', 'S', 'AY', 'Z']",output_superimpose_0.5\DR2/MWVW0/SI1476.WAV.txt,['TEA'],"['T', 'IY']"
363,archive/data/TEST\DR2\MWVW0\SI2106.TXT,"['OUR', 'KEY', 'SALESMEN', 'ARE', 'IN', 'APPLIANCES', 'AND', 'COSMETICS']","['AW', 'ER', 'K', 'IY', 'S', 'EY', 'L', 'Z', 'M', 'IH', 'N', 'AA', 'R', 'IH', 'N', 'AH', 'P', 'L', 'AY', 'AH', 'N', 'S', 'AH', 'Z', 'AH', 'N', 'D', 'K', 'AA', 'Z', 'M', 'EH', 'T', 'IH', 'K', 'S']",output_superimpose_0.5\DR2/MWVW0/SI2106.WAV.txt,['SEVENTEEN'],"['S', 'EH', 'V', 'AH', 'N', 'T', 'IY', 'N']"
364,archive/data/TEST\DR2\MWVW0\SI846.TXT,"['THIS', 'BRINGS', 'US', 'TO', 'THE', 'QUESTION', 'OF', 'ACCREDITATION', 'OF', 'ART', 'SCHOOLS', 'IN', 'GENERAL']","['DH', 'IH', 'S', 'B', 'R', 'IH', 'NG', 'Z', 'AH', 'S', 'T', 'UW', 'DH', 'AH', 'K', 'W', 'EH', 'S', 'CH', 'AH', 'N', 'AH', 'V', 'AH', 'K', 'R', 'EH', 'D', 'AH', 'T', 'EY', 'SH', 'AH', 'N', 'AH', 'V', 'AA', 'R', 'T', 'S', 'K', 'UW', 'L', 'Z', 'IH', 'N', 'JH', 'EH', 'N', 'ER', 'AH', 'L']",output_superimpose_0.5\DR2/MWVW0/SI846.WAV.txt,"['THE', 'SPRING', 'IS', 'THE', 'CUSTOM', 'CATATAPHINARIA']","['DH', 'AH', 'S', 'P', 'R', 'IH', 'NG', 'IH', 'Z', 'DH', 'AH', 'K', 'AH', 'S', 'T', 'AH', 'M', 'K', 'AH', 'T', 'AE', 'T', 'AH', 'F', 'AH', 'N', 'AE', 'R', 'IY', 'AH']"
365,archive/data/TEST\DR2\MWVW0\SX126.TXT,"['ARTIFICIAL', 'INTELLIGENCE', 'IS', 'FOR', 'REAL']","['AA', 'R', 'T', 'AH', 'F', 'IH', 'SH', 'AH', 'L', 'IH', 'N', 'T', 'EH', 'L', 'AH', 'JH', 'AH', 'N', 'S', 'IH', 'Z', 'F', 'AO', 'R', 'R', 'IY', 'L']",output_superimpose_0.5\DR2/MWVW0/SX126.WAV.txt,"['ISRAELITE', 'IS', 'FROM']","['IH', 'Z', 'R', 'AH', 'L', 'AY', 'T', 'IH', 'Z', 'F', 'R', 'AH', 'M']"
366,archive/data/TEST\DR2\MWVW0\SX216.TXT,"['THE', 'SMALL', 'BOY', 'PUT', 'THE', 'WORM', 'ON', 'THE', 'HOOK']","['DH', 'AH', 'S', 'M', 'AO', 'L', 'B', 'OY', 'P', 'UH', 'T', 'DH', 'AH', 'W', 'ER', 'M', 'AA', 'N', 'DH', 'AH', 'HH', 'UH', 'K']",output_superimpose_0.5\DR2/MWVW0/SX216.WAV.txt,"['A', 'SMALL', 'BOY', 'THE', 'WOMAN']","['AH', 'S', 'M', 'AO', 'L', 'B', 'OY', 'DH', 'AH', 'W', 'UH', 'M', 'AH', 'N']"
367,archive/data/TEST\DR2\MWVW0\SX306.TXT,"['A', 'CHOSEN', 'FEW', 'WILL', 'BECOME', 'GENERALS']","['AH', 'CH', 'OW', 'Z', 'AH', 'N', 'F', 'Y', 'UW', 'W', 'IH', 'L', 'B', 'IH', 'K', 'AH', 'M', 'JH', 'EH', 'N', 'ER', 'AH', 'L', 'Z']",output_superimpose_0.5\DR2/MWVW0/SX306.WAV.txt,['THOSE'],"['DH', 'OW', 'Z']"
368,archive/data/TEST\DR2\MWVW0\SX36.TXT,"['ONLY', 'THE', 'MOST', 'ACCOMPLISHED', 'ARTISTS', 'OBTAIN', 'POPULARITY']","['OW', 'N', 'L', 'IY', 'DH', 'AH', 'M', 'OW', 'S', 'T', 'AH', 'K', 'AA', 'M', 'P', 'L', 'IH', 'SH', 'T', 'AA', 'R', 'T', 'IH', 'S', 'T', 'S', 'AH', 'B', 'T', 'EY', 'N', 'P', 'AA', 'P', 'Y', 'AH', 'L', 'EH', 'R', 'AH', 'T', 'IY']",output_superimpose_0.5\DR2/MWVW0/SX36.WAV.txt,"['THE', 'MOST', 'ACCOMPLISHED', 'ARTISTS', 'OF', 'OUR']","['DH', 'AH', 'M', 'OW', 'S', 'T', 'AH', 'K', 'AA', 'M', 'P', 'L', 'IH', 'SH', 'T', 'AA', 'R', 'T', 'IH', 'S', 'T', 'S', 'AH', 'V', 'AW', 'ER']"
369,archive/data/TEST\DR2\MWVW0\SX396.TXT,"['THE', 'FISH', 'BEGAN', 'TO', 'LEAP', 'FRANTICALLY', 'ON', 'THE', 'SURFACE', 'OF', 'THE', 'SMALL', 'LAKE']","['DH', 'AH', 'F', 'IH', 'SH', 'B', 'IH', 'G', 'AE', 'N', 'T', 'UW', 'L', 'IY', 'P', 'F', 'R', 'AE', 'N', 'T', 'AH', 'K', 'AH', 'L', 'IY', 'AA', 'N', 'DH', 'AH', 'S', 'ER', 'F', 'AH', 'S', 'AH', 'V', 'DH', 'AH', 'S', 'M', 'AO', 'L', 'L', 'EY', 'K']",output_superimpose_0.5\DR2/MWVW0/SX396.WAV.txt,"['I', 'ANGRILY']","['AY', 'AE', 'NG', 'G', 'R', 'AH', 'L', 'IY']"
370,archive/data/TEST\DR3\FCMH0\SA1.TXT,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'IN', 'GREASY', 'WASH', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'IH', 'N', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']",output_superimpose_0.5\DR3/FCMH0/SA1.WAV.txt,"['SHE', 'GOT', 'YOUR', 'DARK', 'SETTLER', 'AND', 'ALTER']","['SH', 'IY', 'G', 'AA', 'T', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'EH', 'T', 'AH', 'L', 'ER', 'AH', 'N', 'D', 'AO', 'L', 'T', 'ER']"
371,archive/data/TEST\DR3\FCMH0\SA2.TXT,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']",output_superimpose_0.5\DR3/FCMH0/SA2.WAV.txt,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'A', 'NOTE', 'RIGHT', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AH', 'N', 'OW', 'T', 'R', 'AY', 'T', 'L', 'AY', 'K', 'DH', 'AE', 'T']"
372,archive/data/TEST\DR3\FCMH0\SI1454.TXT,"['ORIGINALLY', 'THE', 'MAIN', 'TYPES', 'USED', 'WERE', 'VARIOUS', 'COMPOSITIONS', 'OF', 'POLYESTERS']","['ER', 'IH', 'JH', 'AH', 'N', 'AH', 'L', 'IY', 'DH', 'AH', 'M', 'EY', 'N', 'T', 'AY', 'P', 'S', 'Y', 'UW', 'Z', 'D', 'W', 'ER', 'V', 'EH', 'R', 'IY', 'AH', 'S', 'K', 'AA', 'M', 'P', 'AH', 'Z', 'IH', 'SH', 'AH', 'N', 'Z', 'AH', 'V', 'P', 'AA', 'L', 'IY', 'EH', 'S', 'T', 'ER', 'Z']",output_superimpose_0.5\DR3/FCMH0/SI1454.WAV.txt,"['ORIGINALLY', 'THE', 'PATISSERIES', 'POSITION', 'EASE']","['ER', 'IH', 'JH', 'AH', 'N', 'AH', 'L', 'IY', 'DH', 'AH', 'P', 'EY', 'T', 'IY', 'Z', 'AH', 'R', 'IY', 'Z', 'P', 'AH', 'Z', 'IH', 'SH', 'AH', 'N', 'IY', 'Z']"
373,archive/data/TEST\DR3\FCMH0\SI2084.TXT,"['WHAT', 'ABOUT', 'A', 'TEA', 'ROOM', 'THEN']","['W', 'AH', 'T', 'AH', 'B', 'AW', 'T', 'AH', 'T', 'IY', 'R', 'UW', 'M', 'DH', 'EH', 'N']",output_superimpose_0.5\DR3/FCMH0/SI2084.WAV.txt,"['WHAT', 'ABOUT', 'A', 'TENTH']","['W', 'AH', 'T', 'AH', 'B', 'AW', 'T', 'AH', 'T', 'EH', 'N', 'TH']"
374,archive/data/TEST\DR3\FCMH0\SI824.TXT,"['SEVERAL', 'FIRMS', 'ARE', 'MERCHANDISING', 'ENZYME', 'PREPARATION', 'THROUGH', 'FEED', 'MANUFACTURERS']","['S', 'EH', 'V', 'R', 'AH', 'L', 'F', 'ER', 'M', 'Z', 'AA', 'R', 'M', 'ER', 'CH', 'AH', 'N', 'D', 'AY', 'Z', 'IH', 'NG', 'EH', 'N', 'Z', 'AY', 'M', 'P', 'R', 'EH', 'P', 'ER', 'EY', 'SH', 'AH', 'N', 'TH', 'R', 'UW', 'F', 'IY', 'D', 'M', 'AE', 'N', 'Y', 'AH', 'F', 'AE', 'K', 'CH', 'ER', 'ER', 'Z']",output_superimpose_0.5\DR3/FCMH0/SI824.WAV.txt,"['SEVERAL', 'ORDINATION']","['S', 'EH', 'V', 'R', 'AH', 'L', 'AO', 'R', 'D', 'AH', 'N', 'EY', 'SH', 'AH', 'N']"
375,archive/data/TEST\DR3\FCMH0\SX104.TXT,"['HE', 'STOLE', 'A', 'DIME', 'FROM', 'A', 'BEGGAR']","['HH', 'IY', 'S', 'T', 'OW', 'L', 'AH', 'D', 'AY', 'M', 'F', 'R', 'AH', 'M', 'AH', 'B', 'EH', 'G', 'ER']",output_superimpose_0.5\DR3/FCMH0/SX104.WAV.txt,"['I', 'STOLE', 'A', 'DIME', 'FROM', 'THE', 'DANGER']","['AY', 'S', 'T', 'OW', 'L', 'AH', 'D', 'AY', 'M', 'F', 'R', 'AH', 'M', 'DH', 'AH', 'D', 'EY', 'N', 'JH', 'ER']"
376,archive/data/TEST\DR3\FCMH0\SX14.TXT,"['BEFORE', 'THURSDAYS', 'EXAM', 'REVIEW', 'EVERY', 'FORMULA']","['B', 'IH', 'F', 'AO', 'R', 'TH', 'ER', 'Z', 'D', 'EY', 'Z', 'IH', 'G', 'Z', 'AE', 'M', 'R', 'IY', 'V', 'Y', 'UW', 'EH', 'V', 'ER', 'IY', 'F', 'AO', 'R', 'M', 'Y', 'AH', 'L', 'AH']",output_superimpose_0.5\DR3/FCMH0/SX14.WAV.txt,"['BEFORE', 'THURSDAY', 'EXAM', 'REVIEW', 'EVERY', 'FORMULA']","['B', 'IH', 'F', 'AO', 'R', 'TH', 'ER', 'Z', 'D', 'EY', 'IH', 'G', 'Z', 'AE', 'M', 'R', 'IY', 'V', 'Y', 'UW', 'EH', 'V', 'ER', 'IY', 'F', 'AO', 'R', 'M', 'Y', 'AH', 'L', 'AH']"
377,archive/data/TEST\DR3\FCMH0\SX194.TXT,"['THEY', 'ENJOY', 'IT', 'WHEN', 'I', 'AUDITION']","['DH', 'EY', 'EH', 'N', 'JH', 'OY', 'IH', 'T', 'W', 'EH', 'N', 'AY', 'AA', 'D', 'IH', 'SH', 'AH', 'N']",output_superimpose_0.5\DR3/FCMH0/SX194.WAV.txt,"['THEY', 'ENJOY', 'IT', 'WHEN', 'I', 'AROSE']","['DH', 'EY', 'EH', 'N', 'JH', 'OY', 'IH', 'T', 'W', 'EH', 'N', 'AY', 'ER', 'OW', 'Z']"
378,archive/data/TEST\DR3\FCMH0\SX284.TXT,"['JEFF', 'THOUGHT', 'YOU', 'ARGUED', 'IN', 'FAVOR', 'OF', 'A', 'CENTRIFUGE', 'PURCHASE']","['JH', 'EH', 'F', 'TH', 'AO', 'T', 'Y', 'UW', 'AA', 'R', 'G', 'Y', 'UW', 'D', 'IH', 'N', 'F', 'EY', 'V', 'ER', 'AH', 'V', 'AH', 'S', 'EH', 'N', 'T', 'R', 'AH', 'F', 'Y', 'UW', 'JH', 'P', 'ER', 'CH', 'AH', 'S']",output_superimpose_0.5\DR3/FCMH0/SX284.WAV.txt,"['JUST', 'THAT', 'YOU', 'ARE', 'DOING', 'FAVOUR', 'OF', 'THE', 'CENTERPIECE']","['JH', 'AH', 'S', 'T', 'DH', 'AE', 'T', 'Y', 'UW', 'AA', 'R', 'D', 'UW', 'IH', 'NG', 'F', 'EY', 'V', 'ER', 'AH', 'V', 'DH', 'AH', 'S', 'EH', 'N', 'T', 'ER', 'P', 'IY', 'S']"
379,archive/data/TEST\DR3\FCMH0\SX374.TXT,"['JOHN', 'CLEANS', 'SHELLFISH', 'FOR', 'A', 'LIVING']","['JH', 'AA', 'N', 'K', 'L', 'IY', 'N', 'Z', 'SH', 'EH', 'L', 'F', 'IH', 'SH', 'F', 'AO', 'R', 'AH', 'L', 'IH', 'V', 'IH', 'NG']",output_superimpose_0.5\DR3/FCMH0/SX374.WAV.txt,"['ON', 'THE', 'SOLITARY']","['AA', 'N', 'DH', 'AH', 'S', 'AA', 'L', 'AH', 'T', 'EH', 'R', 'IY']"
380,archive/data/TEST\DR3\FKMS0\SA1.TXT,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'IN', 'GREASY', 'WASH', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'IH', 'N', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']",output_superimpose_0.5\DR3/FKMS0/SA1.WAV.txt,"['SHE', 'HAD', 'A', 'DARK', 'SAD', 'AND', 'LEATHER', 'ALL']","['SH', 'IY', 'HH', 'AE', 'D', 'AH', 'D', 'AA', 'R', 'K', 'S', 'AE', 'D', 'AH', 'N', 'D', 'L', 'EH', 'DH', 'ER', 'AO', 'L']"
381,archive/data/TEST\DR3\FKMS0\SA2.TXT,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']",output_superimpose_0.5\DR3/FKMS0/SA2.WAV.txt,"['DONT', 'ASK', 'ME', 'CAROLINE']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'K', 'EH', 'R', 'AH', 'L', 'AY', 'N']"
382,archive/data/TEST\DR3\FKMS0\SI1490.TXT,"['PERHAPS', 'IT', 'WAS', 'RIGHT', 'PERHAPS', 'IT', 'WAS', 'JUST']","['P', 'ER', 'HH', 'AE', 'P', 'S', 'IH', 'T', 'W', 'AA', 'Z', 'R', 'AY', 'T', 'P', 'ER', 'HH', 'AE', 'P', 'S', 'IH', 'T', 'W', 'AA', 'Z', 'JH', 'AH', 'S', 'T']",output_superimpose_0.5\DR3/FKMS0/SI1490.WAV.txt,"['IT', 'WAS', 'A', 'HAPLESS']","['IH', 'T', 'W', 'AA', 'Z', 'AH', 'HH', 'AE', 'P', 'L', 'AH', 'S']"
383,archive/data/TEST\DR3\FKMS0\SI2120.TXT,"['HE', 'PAUSED', 'THEN', 'ADDED', 'EVERYTHING', 'ON', 'A', 'SHIP', 'IS', 'A', 'WEAPON']","['HH', 'IY', 'P', 'AO', 'Z', 'D', 'DH', 'EH', 'N', 'AE', 'D', 'AH', 'D', 'EH', 'V', 'R', 'IY', 'TH', 'IH', 'NG', 'AA', 'N', 'AH', 'SH', 'IH', 'P', 'IH', 'Z', 'AH', 'W', 'EH', 'P', 'AH', 'N']",output_superimpose_0.5\DR3/FKMS0/SI2120.WAV.txt,"['AND', 'AND', 'AND', 'SHE']","['AH', 'N', 'D', 'AH', 'N', 'D', 'AH', 'N', 'D', 'SH', 'IY']"
384,archive/data/TEST\DR3\FKMS0\SI860.TXT,"['THESE', 'INCLUDE', 'LEAVES', 'OF', 'ABSENCES', 'ILLNESSES', 'AND', 'LAYOFFS']","['DH', 'IY', 'Z', 'IH', 'N', 'K', 'L', 'UW', 'D', 'L', 'IY', 'V', 'Z', 'AH', 'V', 'AE', 'B', 'S', 'AH', 'N', 'S', 'IH', 'Z', 'IH', 'L', 'N', 'AH', 'S', 'IH', 'Z', 'AH', 'N', 'D', 'L', 'EY', 'AO', 'F', 'S']",output_superimpose_0.5\DR3/FKMS0/SI860.WAV.txt,"['THAT', 'THE', 'LITERAL']","['DH', 'AE', 'T', 'DH', 'AH', 'L', 'IH', 'T', 'ER', 'AH', 'L']"
385,archive/data/TEST\DR3\FKMS0\SX140.TXT,"['AGRICULTURAL', 'PRODUCTS', 'ARE', 'UNEVENLY', 'DISTRIBUTED']","['AE', 'G', 'R', 'AH', 'K', 'AH', 'L', 'CH', 'ER', 'AH', 'L', 'P', 'R', 'AA', 'D', 'AH', 'K', 'T', 'S', 'AA', 'R', 'AH', 'N', 'IY', 'V', 'AH', 'N', 'L', 'IY', 'D', 'IH', 'S', 'T', 'R', 'IH', 'B', 'Y', 'AH', 'T', 'AH', 'D']",output_superimpose_0.5\DR3/FKMS0/SX140.WAV.txt,"['AGRICULTURAL', 'PRODUCTS', 'ARE', 'UNEVENLY', 'DISTRIBUTED']","['AE', 'G', 'R', 'AH', 'K', 'AH', 'L', 'CH', 'ER', 'AH', 'L', 'P', 'R', 'AA', 'D', 'AH', 'K', 'T', 'S', 'AA', 'R', 'AH', 'N', 'IY', 'V', 'AH', 'N', 'L', 'IY', 'D', 'IH', 'S', 'T', 'R', 'IH', 'B', 'Y', 'AH', 'T', 'AH', 'D']"
386,archive/data/TEST\DR3\FKMS0\SX230.TXT,"['ALLOW', 'LEEWAY', 'HERE', 'BUT', 'RATIONALIZE', 'ALL', 'ERRORS']","['AH', 'L', 'AW', 'L', 'IY', 'W', 'EY', 'HH', 'IY', 'R', 'B', 'AH', 'T', 'R', 'AE', 'SH', 'AH', 'N', 'AH', 'L', 'AY', 'Z', 'AO', 'L', 'EH', 'R', 'ER', 'Z']",output_superimpose_0.5\DR3/FKMS0/SX230.WAV.txt,"['ALLOW', 'ME', 'MY', 'DEAR', 'BUT', 'RATIONAL', 'TO']","['AH', 'L', 'AW', 'M', 'IY', 'M', 'AY', 'D', 'IH', 'R', 'B', 'AH', 'T', 'R', 'AE', 'SH', 'AH', 'N', 'AH', 'L', 'T', 'UW']"
387,archive/data/TEST\DR3\FKMS0\SX320.TXT,"['THE', 'NEAREST', 'SYNAGOGUE', 'MAY', 'NOT', 'BE', 'WITHIN', 'WALKING', 'DISTANCE']","['DH', 'AH', 'N', 'IH', 'R', 'AH', 'S', 'T', 'S', 'IH', 'N', 'AH', 'G', 'AO', 'G', 'M', 'EY', 'N', 'AA', 'T', 'B', 'IY', 'W', 'IH', 'DH', 'IH', 'N', 'W', 'AO', 'K', 'IH', 'NG', 'D', 'IH', 'S', 'T', 'AH', 'N', 'S']",output_superimpose_0.5\DR3/FKMS0/SX320.WAV.txt,"['DESENGANO', 'BE', 'WITHIN', 'WALKING']","['D', 'AH', 'S', 'EH', 'N', 'G', 'AH', 'N', 'OW', 'B', 'IY', 'W', 'IH', 'DH', 'IH', 'N', 'W', 'AO', 'K', 'IH', 'NG']"
388,archive/data/TEST\DR3\FKMS0\SX410.TXT,"['GREG', 'BUYS', 'FRESH', 'MILK', 'EACH', 'WEEKDAY', 'MORNING']","['G', 'R', 'EH', 'G', 'B', 'AY', 'Z', 'F', 'R', 'EH', 'SH', 'M', 'IH', 'L', 'K', 'IY', 'CH', 'W', 'IY', 'K', 'D', 'EY', 'M', 'AO', 'R', 'N', 'IH', 'NG']",output_superimpose_0.5\DR3/FKMS0/SX410.WAV.txt,"['BY', 'FRESH', 'MILLION']","['B', 'AY', 'F', 'R', 'EH', 'SH', 'M', 'IH', 'L', 'Y', 'AH', 'N']"
389,archive/data/TEST\DR3\FKMS0\SX50.TXT,"['CATASTROPHIC', 'ECONOMIC', 'CUTBACKS', 'NEGLECT', 'THE', 'POOR']","['K', 'AE', 'T', 'AH', 'S', 'T', 'R', 'AA', 'F', 'IH', 'K', 'EH', 'K', 'AH', 'N', 'AA', 'M', 'IH', 'K', 'K', 'AH', 'T', 'B', 'AE', 'K', 'S', 'N', 'AH', 'G', 'L', 'EH', 'K', 'T', 'DH', 'AH', 'P', 'UW', 'R']",output_superimpose_0.5\DR3/FKMS0/SX50.WAV.txt,"['OPINIONUM', 'CATECHETICAL']","['AA', 'P', 'AH', 'N', 'IY', 'AH', 'N', 'AH', 'M', 'K', 'AH', 'T', 'EH', 'K', 'AH', 'T', 'IH', 'S', 'AH', 'L']"
390,archive/data/TEST\DR3\FPKT0\SA1.TXT,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'IN', 'GREASY', 'WASH', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'IH', 'N', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']",output_superimpose_0.5\DR3/FPKT0/SA1.WAV.txt,"['SHE', 'HAD', 'TO', 'DARANATO', 'HER']","['SH', 'IY', 'HH', 'AE', 'D', 'T', 'UW', 'D', 'AH', 'R', 'AE', 'N', 'AH', 'T', 'OW', 'HH', 'ER']"
391,archive/data/TEST\DR3\FPKT0\SA2.TXT,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']",output_superimpose_0.5\DR3/FPKT0/SA2.WAV.txt,"['HE', 'CAREERED']","['HH', 'IY', 'K', 'AH', 'R', 'IH', 'ER', 'D']"
392,archive/data/TEST\DR3\FPKT0\SI1538.TXT,"['A', 'CARRIAGE', 'CRUNCHED', 'BY', 'ITS', 'DIM', 'LIGHTS', 'FILTERING', 'THROUGH', 'THE', 'GLOOM']","['AH', 'K', 'AE', 'R', 'IH', 'JH', 'K', 'R', 'AH', 'N', 'CH', 'T', 'B', 'AY', 'IH', 'T', 'S', 'D', 'IH', 'M', 'L', 'AY', 'T', 'S', 'F', 'IH', 'L', 'T', 'ER', 'IH', 'NG', 'TH', 'R', 'UW', 'DH', 'AH', 'G', 'L', 'UW', 'M']",output_superimpose_0.5\DR3/FPKT0/SI1538.WAV.txt,"['THE', 'CARRIAGE', 'CUTHBERT']","['DH', 'AH', 'K', 'AE', 'R', 'IH', 'JH', 'K', 'AH', 'TH', 'B', 'ER', 'T']"
393,archive/data/TEST\DR3\FPKT0\SI2168.TXT,"['THEY', 'MAKE', 'US', 'CONFORMISTS', 'LOOK', 'GOOD']","['DH', 'EY', 'M', 'EY', 'K', 'AH', 'S', 'K', 'AH', 'N', 'F', 'AO', 'R', 'M', 'AH', 'S', 'T', 'S', 'L', 'UH', 'K', 'G', 'UH', 'D']",output_superimpose_0.5\DR3/FPKT0/SI2168.WAV.txt,"['THEY', 'MAKE', 'US', 'FOR', 'LOOK']","['DH', 'EY', 'M', 'EY', 'K', 'AH', 'S', 'F', 'AO', 'R', 'L', 'UH', 'K']"
394,archive/data/TEST\DR3\FPKT0\SI908.TXT,"['WE', 'ALWAYS', 'THOUGHT', 'WE', 'WOULD', 'DIE', 'WITH', 'OUR', 'BOOTS', 'ON']","['W', 'IY', 'AO', 'L', 'W', 'EY', 'Z', 'TH', 'AO', 'T', 'W', 'IY', 'W', 'UH', 'D', 'D', 'AY', 'W', 'IH', 'DH', 'AW', 'ER', 'B', 'UW', 'T', 'S', 'AA', 'N']",output_superimpose_0.5\DR3/FPKT0/SI908.WAV.txt,"['WE', 'ALWAYS', 'STOPPED', 'WITH', 'ORION']","['W', 'IY', 'AO', 'L', 'W', 'EY', 'Z', 'S', 'T', 'AA', 'P', 'T', 'W', 'IH', 'DH', 'OW', 'R', 'AY', 'AH', 'N']"
