,true_text_path,true_text,text_transcription,pred_text_path,pred_text,pred_transcription
102,archive/data/TEST\DR1\MWBT0\SI1553.TXT,"['HOWEVER', 'THE', 'LITTER', 'REMAINED', 'AUGMENTED', 'BY', 'SEVERAL', 'DOZEN', 'LUNCHROOM', 'SUPPERS']","['HH', 'AW', 'EH', 'V', 'ER', 'DH', 'AH', 'L', 'IH', 'T', 'ER', 'R', 'IH', 'M', 'EY', 'N', 'D', 'AA', 'G', 'M', 'EH', 'N', 'T', 'AH', 'D', 'B', 'AY', 'S', 'EH', 'V', 'R', 'AH', 'L', 'D', 'AH', 'Z', 'AH', 'N', 'L', 'AH', 'N', 'CH', 'R', 'UW', 'M', 'S', 'AH', 'P', 'ER', 'Z']",output_vosk_large_min_suppression_2500\DR1/MWBT0/SI1553.WAV.json,HOWEVER THE LITERAL REMAINS AUGMENTED BY SEVERAL AS A LUNCH ROOM SERVICE,"['HH', 'AW', 'EH', 'V', 'ER', 'DH', 'AH', 'L', 'IH', 'T', 'ER', 'AH', 'L', 'R', 'IH', 'M', 'EY', 'N', 'Z', 'AA', 'G', 'M', 'EH', 'N', 'T', 'AH', 'D', 'B', 'AY', 'S', 'EH', 'V', 'R', 'AH', 'L', 'AE', 'Z', 'AH', 'L', 'AH', 'N', 'CH', 'R', 'UW', 'M', 'S', 'ER', 'V', 'AH', 'S']"
103,archive/data/TEST\DR1\MWBT0\SI2183.TXT,"['BOOKS', 'ARE', 'FOR', 'SCHNOOKS']","['B', 'UH', 'K', 'S', 'AA', 'R', 'F', 'AO', 'R', 'SH', 'N', 'UH', 'K', 'S']",output_vosk_large_min_suppression_2500\DR1/MWBT0/SI2183.WAV.json,WATCH SELFISHNESS,"['W', 'AA', 'CH', 'S', 'EH', 'L', 'F', 'IH', 'SH', 'N', 'AH', 'S']"
104,archive/data/TEST\DR1\MWBT0\SI923.TXT,"['TO', 'MANY', 'EXPERTS', 'THIS', 'TREND', 'WAS', 'INEVITABLE']","['T', 'UW', 'M', 'EH', 'N', 'IY', 'EH', 'K', 'S', 'P', 'ER', 'T', 'S', 'DH', 'IH', 'S', 'T', 'R', 'EH', 'N', 'D', 'W', 'AA', 'Z', 'IH', 'N', 'EH', 'V', 'AH', 'T', 'AH', 'B', 'AH', 'L']",output_vosk_large_min_suppression_2500\DR1/MWBT0/SI923.WAV.json,TO MANY EXPERTS THIS TREND WAS INEVITABLE,"['T', 'UW', 'M', 'EH', 'N', 'IY', 'EH', 'K', 'S', 'P', 'ER', 'T', 'S', 'DH', 'IH', 'S', 'T', 'R', 'EH', 'N', 'D', 'W', 'AA', 'Z', 'IH', 'N', 'EH', 'V', 'AH', 'T', 'AH', 'B', 'AH', 'L']"
105,archive/data/TEST\DR1\MWBT0\SX113.TXT,"['A', 'MUSCULAR', 'ABDOMEN', 'IS', 'GOOD', 'FOR', 'YOUR', 'BACK']","['AH', 'M', 'AH', 'S', 'K', 'Y', 'AH', 'L', 'ER', 'AE', 'B', 'D', 'OW', 'M', 'AH', 'N', 'IH', 'Z', 'G', 'UH', 'D', 'F', 'AO', 'R', 'Y', 'AO', 'R', 'B', 'AE', 'K']",output_vosk_large_min_suppression_2500\DR1/MWBT0/SX113.WAV.json,A MUSCULAR ABDOMEN IS GOOD FOR YOUR BACK,"['AH', 'M', 'AH', 'S', 'K', 'Y', 'AH', 'L', 'ER', 'AE', 'B', 'D', 'OW', 'M', 'AH', 'N', 'IH', 'Z', 'G', 'UH', 'D', 'F', 'AO', 'R', 'Y', 'AO', 'R', 'B', 'AE', 'K']"
106,archive/data/TEST\DR1\MWBT0\SX203.TXT,"['THE', 'CAUSEWAY', 'ENDED', 'ABRUPTLY', 'AT', 'THE', 'SHORE']","['DH', 'AH', 'K', 'AA', 'Z', 'W', 'EY', 'EH', 'N', 'D', 'AH', 'D', 'AH', 'B', 'R', 'AH', 'P', 'T', 'L', 'IY', 'AE', 'T', 'DH', 'AH', 'SH', 'AO', 'R']",output_vosk_large_min_suppression_2500\DR1/MWBT0/SX203.WAV.json,THE CAUSEWAY ENDED ABRUPTLY AT THE SHORE,"['DH', 'AH', 'K', 'AA', 'Z', 'W', 'EY', 'EH', 'N', 'D', 'AH', 'D', 'AH', 'B', 'R', 'AH', 'P', 'T', 'L', 'IY', 'AE', 'T', 'DH', 'AH', 'SH', 'AO', 'R']"
107,archive/data/TEST\DR1\MWBT0\SX23.TXT,"['THOSE', 'MUSICIANS', 'HARMONIZE', 'MARVELOUSLY']","['DH', 'OW', 'Z', 'M', 'Y', 'UW', 'Z', 'IH', 'SH', 'AH', 'N', 'Z', 'HH', 'AA', 'R', 'M', 'AH', 'N', 'AY', 'Z', 'M', 'AA', 'R', 'V', 'AH', 'L', 'AH', 'S', 'L', 'IY']",output_vosk_large_min_suppression_2500\DR1/MWBT0/SX23.WAV.json,THOSE MUSICIANS HARMONIZE MARVELOUSLY,"['DH', 'OW', 'Z', 'M', 'Y', 'UW', 'Z', 'IH', 'SH', 'AH', 'N', 'Z', 'HH', 'AA', 'R', 'M', 'AH', 'N', 'AY', 'Z', 'M', 'AA', 'R', 'V', 'AH', 'L', 'AH', 'S', 'L', 'IY']"
108,archive/data/TEST\DR1\MWBT0\SX293.TXT,"['PLEASE', 'TAKE', 'THIS', 'DIRTY', 'TABLE', 'CLOTH', 'TO', 'THE', 'CLEANERS', 'FOR', 'ME']","['P', 'L', 'IY', 'Z', 'T', 'EY', 'K', 'DH', 'IH', 'S', 'D', 'ER', 'T', 'IY', 'T', 'EY', 'B', 'AH', 'L', 'K', 'L', 'AO', 'TH', 'T', 'UW', 'DH', 'AH', 'K', 'L', 'IY', 'N', 'ER', 'Z', 'F', 'AO', 'R', 'M', 'IY']",output_vosk_large_min_suppression_2500\DR1/MWBT0/SX293.WAV.json,PLEASE TAKE HIS DIRTY TABLECLOTH TO THE CLEANERS HER NAME,"['P', 'L', 'IY', 'Z', 'T', 'EY', 'K', 'HH', 'IH', 'Z', 'D', 'ER', 'T', 'IY', 'T', 'EY', 'B', 'AH', 'L', 'K', 'L', 'AO', 'TH', 'T', 'UW', 'DH', 'AH', 'K', 'L', 'IY', 'N', 'ER', 'Z', 'HH', 'ER', 'N', 'EY', 'M']"
109,archive/data/TEST\DR1\MWBT0\SX383.TXT,"['THE', 'CARPET', 'CLEANERS', 'SHAMPOOED', 'OUR', 'ORIENTAL', 'RUG']","['DH', 'AH', 'K', 'AA', 'R', 'P', 'AH', 'T', 'K', 'L', 'IY', 'N', 'ER', 'Z', 'SH', 'AE', 'M', 'P', 'UW', 'D', 'AW', 'ER', 'AO', 'R', 'IY', 'EH', 'N', 'T', 'AH', 'L', 'R', 'AH', 'G']",output_vosk_large_min_suppression_2500\DR1/MWBT0/SX383.WAV.json,CARPET CLEANERS SHAMPOO OR ORIENTAL RUG,"['K', 'AA', 'R', 'P', 'AH', 'T', 'K', 'L', 'IY', 'N', 'ER', 'Z', 'SH', 'AE', 'M', 'P', 'UW', 'AO', 'R', 'AO', 'R', 'IY', 'EH', 'N', 'T', 'AH', 'L', 'R', 'AH', 'G']"
110,archive/data/TEST\DR2\FCMR0\SA1.TXT,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'IN', 'GREASY', 'WASH', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'IH', 'N', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']",output_vosk_large_min_suppression_2500\DR2/FCMR0/SA1.WAV.json,SHE HAS YOUR TURF SUIT AND THE GREASING WASH WATER ALL YEAR,"['SH', 'IY', 'HH', 'AE', 'Z', 'Y', 'AO', 'R', 'T', 'ER', 'F', 'S', 'UW', 'T', 'AH', 'N', 'D', 'DH', 'AH', 'G', 'R', 'IY', 'S', 'IH', 'NG', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']"
111,archive/data/TEST\DR2\FCMR0\SA2.TXT,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']",output_vosk_large_min_suppression_2500\DR2/FCMR0/SA2.WAV.json,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT,"['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']"
112,archive/data/TEST\DR2\FCMR0\SI1105.TXT,"['WHAT', 'OBSESSIONS', 'HAD', 'SHE', 'PICKED', 'UP', 'DURING', 'THESE', 'LONG', 'NIGHTS', 'OF', 'TALK']","['W', 'AH', 'T', 'AH', 'B', 'S', 'EH', 'SH', 'AH', 'N', 'Z', 'HH', 'AE', 'D', 'SH', 'IY', 'P', 'IH', 'K', 'T', 'AH', 'P', 'D', 'UH', 'R', 'IH', 'NG', 'DH', 'IY', 'Z', 'L', 'AO', 'NG', 'N', 'AY', 'T', 'S', 'AH', 'V', 'T', 'AO', 'K']",output_vosk_large_min_suppression_2500\DR2/FCMR0/SI1105.WAV.json,WHAT OBSESSIONS HAD SHE PICKED IT UP DURING THESE LONG NIGHTS OF TALK,"['W', 'AH', 'T', 'AH', 'B', 'S', 'EH', 'SH', 'AH', 'N', 'Z', 'HH', 'AE', 'D', 'SH', 'IY', 'P', 'IH', 'K', 'T', 'IH', 'T', 'AH', 'P', 'D', 'UH', 'R', 'IH', 'NG', 'DH', 'IY', 'Z', 'L', 'AO', 'NG', 'N', 'AY', 'T', 'S', 'AH', 'V', 'T', 'AO', 'K']"
113,archive/data/TEST\DR2\FCMR0\SI1735.TXT,"['AND', 'POSSESSED', 'HIMSELF', 'HOW']","['AH', 'N', 'D', 'P', 'AH', 'Z', 'EH', 'S', 'T', 'HH', 'IH', 'M', 'S', 'EH', 'L', 'F', 'HH', 'AW']",output_vosk_large_min_suppression_2500\DR2/FCMR0/SI1735.WAV.json,AND POSSESSED HIMSELF HOW,"['AH', 'N', 'D', 'P', 'AH', 'Z', 'EH', 'S', 'T', 'HH', 'IH', 'M', 'S', 'EH', 'L', 'F', 'HH', 'AW']"
114,archive/data/TEST\DR2\FCMR0\SI475.TXT,"['THEY', 'WILL', 'TAKE', 'A', 'WEDDING', 'TRIP', 'LATER']","['DH', 'EY', 'W', 'IH', 'L', 'T', 'EY', 'K', 'AH', 'W', 'EH', 'D', 'IH', 'NG', 'T', 'R', 'IH', 'P', 'L', 'EY', 'T', 'ER']",output_vosk_large_min_suppression_2500\DR2/FCMR0/SI475.WAV.json,IT WILL TAKE A WEDDING SHIRT LIGHTER,"['IH', 'T', 'W', 'IH', 'L', 'T', 'EY', 'K', 'AH', 'W', 'EH', 'D', 'IH', 'NG', 'SH', 'ER', 'T', 'L', 'AY', 'T', 'ER']"
115,archive/data/TEST\DR2\FCMR0\SX115.TXT,"['THE', 'EMBLEM', 'DEPICTS', 'THE', 'ACROPOLIS', 'ALL', 'AGLOW']","['DH', 'AH', 'EH', 'M', 'B', 'L', 'AH', 'M', 'D', 'IH', 'P', 'IH', 'K', 'T', 'S', 'DH', 'AH', 'AH', 'K', 'R', 'AA', 'P', 'AH', 'L', 'AH', 'S', 'AO', 'L', 'AH', 'G', 'L', 'OW']",output_vosk_large_min_suppression_2500\DR2/FCMR0/SX115.WAV.json,THE EMBLEM DEPICTS THE ACROPOLIS ALL THE GLOVE,"['DH', 'AH', 'EH', 'M', 'B', 'L', 'AH', 'M', 'D', 'IH', 'P', 'IH', 'K', 'T', 'S', 'DH', 'AH', 'AH', 'K', 'R', 'AA', 'P', 'AH', 'L', 'AH', 'S', 'AO', 'L', 'DH', 'AH', 'G', 'L', 'AH', 'V']"
116,archive/data/TEST\DR2\FCMR0\SX205.TXT,"['MILITARY', 'PERSONNEL', 'ARE', 'EXPECTED', 'TO', 'OBEY', 'GOVERNMENT', 'ORDERS']","['M', 'IH', 'L', 'AH', 'T', 'EH', 'R', 'IY', 'P', 'ER', 'S', 'AH', 'N', 'EH', 'L', 'AA', 'R', 'IH', 'K', 'S', 'P', 'EH', 'K', 'T', 'AH', 'D', 'T', 'UW', 'OW', 'B', 'EY', 'G', 'AH', 'V', 'ER', 'M', 'AH', 'N', 'T', 'AO', 'R', 'D', 'ER', 'Z']",output_vosk_large_min_suppression_2500\DR2/FCMR0/SX205.WAV.json,MILITARY PERSONNEL ARE EXPECTED TO OBEY GOVERNMENT ORDERS,"['M', 'IH', 'L', 'AH', 'T', 'EH', 'R', 'IY', 'P', 'ER', 'S', 'AH', 'N', 'EH', 'L', 'AA', 'R', 'IH', 'K', 'S', 'P', 'EH', 'K', 'T', 'AH', 'D', 'T', 'UW', 'OW', 'B', 'EY', 'G', 'AH', 'V', 'ER', 'M', 'AH', 'N', 'T', 'AO', 'R', 'D', 'ER', 'Z']"
117,archive/data/TEST\DR2\FCMR0\SX25.TXT,"['ONLY', 'LAWYERS', 'LOVE', 'MILLIONAIRES']","['OW', 'N', 'L', 'IY', 'L', 'AO', 'Y', 'ER', 'Z', 'L', 'AH', 'V', 'M', 'IH', 'L', 'Y', 'AH', 'N', 'EH', 'R', 'Z']",output_vosk_large_min_suppression_2500\DR2/FCMR0/SX25.WAV.json,ONLY LAWYERS LOVE MILLIONAIRES,"['OW', 'N', 'L', 'IY', 'L', 'AO', 'Y', 'ER', 'Z', 'L', 'AH', 'V', 'M', 'IH', 'L', 'Y', 'AH', 'N', 'EH', 'R', 'Z']"
118,archive/data/TEST\DR2\FCMR0\SX295.TXT,"['IF', 'CAROL', 'COMES', 'TOMORROW', 'HAVE', 'HER', 'ARRANGE', 'FOR', 'A', 'MEETING', 'AT', 'TWO']","['IH', 'F', 'K', 'AE', 'R', 'AH', 'L', 'K', 'AH', 'M', 'Z', 'T', 'AH', 'M', 'AA', 'R', 'OW', 'HH', 'AE', 'V', 'HH', 'ER', 'ER', 'EY', 'N', 'JH', 'F', 'AO', 'R', 'AH', 'M', 'IY', 'T', 'IH', 'NG', 'AE', 'T', 'T', 'UW']",output_vosk_large_min_suppression_2500\DR2/FCMR0/SX295.WAV.json,IF CAROL COMES TOMORROW EVER ARRANGE HER HEATING IT TOO,"['IH', 'F', 'K', 'AE', 'R', 'AH', 'L', 'K', 'AH', 'M', 'Z', 'T', 'AH', 'M', 'AA', 'R', 'OW', 'EH', 'V', 'ER', 'ER', 'EY', 'N', 'JH', 'HH', 'ER', 'HH', 'IY', 'T', 'IH', 'NG', 'IH', 'T', 'T', 'UW']"
119,archive/data/TEST\DR2\FCMR0\SX385.TXT,"['HIS', 'SHOULDER', 'FELT', 'AS', 'IF', 'IT', 'WERE', 'BROKEN']","['HH', 'IH', 'Z', 'SH', 'OW', 'L', 'D', 'ER', 'F', 'EH', 'L', 'T', 'AE', 'Z', 'IH', 'F', 'IH', 'T', 'W', 'ER', 'B', 'R', 'OW', 'K', 'AH', 'N']",output_vosk_large_min_suppression_2500\DR2/FCMR0/SX385.WAV.json,HIS SHOULDER FELT AS IF IT WERE BROKEN,"['HH', 'IH', 'Z', 'SH', 'OW', 'L', 'D', 'ER', 'F', 'EH', 'L', 'T', 'AE', 'Z', 'IH', 'F', 'IH', 'T', 'W', 'ER', 'B', 'R', 'OW', 'K', 'AH', 'N']"
120,archive/data/TEST\DR2\FDRD1\SA1.TXT,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'IN', 'GREASY', 'WASH', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'IH', 'N', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']",output_vosk_large_min_suppression_2500\DR2/FDRD1/SA1.WAV.json,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR,"['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'IH', 'N', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']"
121,archive/data/TEST\DR2\FDRD1\SA2.TXT,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']",output_vosk_large_min_suppression_2500\DR2/FDRD1/SA2.WAV.json,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT,"['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']"
122,archive/data/TEST\DR2\FDRD1\SI1544.TXT,"['HE', 'HAD', 'PLUNGED', 'INTO', 'THE', 'DARK', 'WOODS', 'BEYOND']","['HH', 'IY', 'HH', 'AE', 'D', 'P', 'L', 'AH', 'N', 'JH', 'D', 'IH', 'N', 'T', 'UW', 'DH', 'AH', 'D', 'AA', 'R', 'K', 'W', 'UH', 'D', 'Z', 'B', 'IH', 'AA', 'N', 'D']",output_vosk_large_min_suppression_2500\DR2/FDRD1/SI1544.WAV.json,HE HAD PLUNGED INTO THE DARK WOODS YARD,"['HH', 'IY', 'HH', 'AE', 'D', 'P', 'L', 'AH', 'N', 'JH', 'D', 'IH', 'N', 'T', 'UW', 'DH', 'AH', 'D', 'AA', 'R', 'K', 'W', 'UH', 'D', 'Z', 'Y', 'AA', 'R', 'D']"
123,archive/data/TEST\DR2\FDRD1\SI1566.TXT,"['ONE', 'HAD', 'TO', 'BELIEVE', 'IN', 'FINAL', 'EVENTS', 'OR', 'ONE', 'WAS', 'STRANDED', 'IN', 'THE', 'ABYSS', 'OF', 'NOTHING']","['W', 'AH', 'N', 'HH', 'AE', 'D', 'T', 'UW', 'B', 'IH', 'L', 'IY', 'V', 'IH', 'N', 'F', 'AY', 'N', 'AH', 'L', 'IH', 'V', 'EH', 'N', 'T', 'S', 'AO', 'R', 'W', 'AH', 'N', 'W', 'AA', 'Z', 'S', 'T', 'R', 'AE', 'N', 'D', 'AH', 'D', 'IH', 'N', 'DH', 'AH', 'AH', 'B', 'IH', 'S', 'AH', 'V', 'N', 'AH', 'TH', 'IH', 'NG']",output_vosk_large_min_suppression_2500\DR2/FDRD1/SI1566.WAV.json,ONE HAD TO BELIEVE AND FINALLY HEADS OR ONE WAS STRANDED IN THE ABYSS OF NOTHING,"['W', 'AH', 'N', 'HH', 'AE', 'D', 'T', 'UW', 'B', 'IH', 'L', 'IY', 'V', 'AH', 'N', 'D', 'F', 'AY', 'N', 'AH', 'L', 'IY', 'HH', 'EH', 'D', 'Z', 'AO', 'R', 'W', 'AH', 'N', 'W', 'AA', 'Z', 'S', 'T', 'R', 'AE', 'N', 'D', 'AH', 'D', 'IH', 'N', 'DH', 'AH', 'AH', 'B', 'IH', 'S', 'AH', 'V', 'N', 'AH', 'TH', 'IH', 'NG']"
124,archive/data/TEST\DR2\FDRD1\SI2149.TXT,"['LETS', 'BE', 'FINE', 'SUPERIOR', 'PEOPLE', 'OF', 'GREAT', 'DIGNITY', 'HE', 'SAID', 'AS', 'IF', 'HE', 'WERE', 'JOKING']","['L', 'EH', 'T', 'S', 'B', 'IY', 'F', 'AY', 'N', 'S', 'UW', 'P', 'IH', 'R', 'IY', 'ER', 'P', 'IY', 'P', 'AH', 'L', 'AH', 'V', 'G', 'R', 'EY', 'T', 'D', 'IH', 'G', 'N', 'AH', 'T', 'IY', 'HH', 'IY', 'S', 'EH', 'D', 'AE', 'Z', 'IH', 'F', 'HH', 'IY', 'W', 'ER', 'JH', 'OW', 'K', 'IH', 'NG']",output_vosk_large_min_suppression_2500\DR2/FDRD1/SI2149.WAV.json,LET'S DEFINE SUPERIOR PEOPLE OF GREAT DIGNITY HE SAID AS IF HE WERE JOKING,"['L', 'EH', 'T', 'S', 'D', 'IH', 'F', 'AY', 'N', 'S', 'UW', 'P', 'IH', 'R', 'IY', 'ER', 'P', 'IY', 'P', 'AH', 'L', 'AH', 'V', 'G', 'R', 'EY', 'T', 'D', 'IH', 'G', 'N', 'AH', 'T', 'IY', 'HH', 'IY', 'S', 'EH', 'D', 'AE', 'Z', 'IH', 'F', 'HH', 'IY', 'W', 'ER', 'JH', 'OW', 'K', 'IH', 'NG']"
125,archive/data/TEST\DR2\FDRD1\SX104.TXT,"['HE', 'STOLE', 'A', 'DIME', 'FROM', 'A', 'BEGGAR']","['HH', 'IY', 'S', 'T', 'OW', 'L', 'AH', 'D', 'AY', 'M', 'F', 'R', 'AH', 'M', 'AH', 'B', 'EH', 'G', 'ER']",output_vosk_large_min_suppression_2500\DR2/FDRD1/SX104.WAV.json,HE STOLE HIS ARM FROM A VAGUER,"['HH', 'IY', 'S', 'T', 'OW', 'L', 'HH', 'IH', 'Z', 'AA', 'R', 'M', 'F', 'R', 'AH', 'M', 'AH', 'V', 'EY', 'G', 'ER']"
126,archive/data/TEST\DR2\FDRD1\SX14.TXT,"['BEFORE', 'THURSDAYS', 'EXAM', 'REVIEW', 'EVERY', 'FORMULA']","['B', 'IH', 'F', 'AO', 'R', 'TH', 'ER', 'Z', 'D', 'EY', 'Z', 'IH', 'G', 'Z', 'AE', 'M', 'R', 'IY', 'V', 'Y', 'UW', 'EH', 'V', 'ER', 'IY', 'F', 'AO', 'R', 'M', 'Y', 'AH', 'L', 'AH']",output_vosk_large_min_suppression_2500\DR2/FDRD1/SX14.WAV.json,BEFORE THURSDAY'S EXAM REVIEW EVERY FORMULA,"['B', 'IH', 'F', 'AO', 'R', 'TH', 'ER', 'Z', 'D', 'EY', 'Z', 'IH', 'G', 'Z', 'AE', 'M', 'R', 'IY', 'V', 'Y', 'UW', 'EH', 'V', 'ER', 'IY', 'F', 'AO', 'R', 'M', 'Y', 'AH', 'L', 'AH']"
127,archive/data/TEST\DR2\FDRD1\SX194.TXT,"['THEY', 'ENJOY', 'IT', 'WHEN', 'I', 'AUDITION']","['DH', 'EY', 'EH', 'N', 'JH', 'OY', 'IH', 'T', 'W', 'EH', 'N', 'AY', 'AA', 'D', 'IH', 'SH', 'AH', 'N']",output_vosk_large_min_suppression_2500\DR2/FDRD1/SX194.WAV.json,THEY ENJOY IT WHEN I AUDITION,"['DH', 'EY', 'EH', 'N', 'JH', 'OY', 'IH', 'T', 'W', 'EH', 'N', 'AY', 'AA', 'D', 'IH', 'SH', 'AH', 'N']"
128,archive/data/TEST\DR2\FDRD1\SX284.TXT,"['JEFF', 'THOUGHT', 'YOU', 'ARGUED', 'IN', 'FAVOR', 'OF', 'A', 'CENTRIFUGE', 'PURCHASE']","['JH', 'EH', 'F', 'TH', 'AO', 'T', 'Y', 'UW', 'AA', 'R', 'G', 'Y', 'UW', 'D', 'IH', 'N', 'F', 'EY', 'V', 'ER', 'AH', 'V', 'AH', 'S', 'EH', 'N', 'T', 'R', 'AH', 'F', 'Y', 'UW', 'JH', 'P', 'ER', 'CH', 'AH', 'S']",output_vosk_large_min_suppression_2500\DR2/FDRD1/SX284.WAV.json,JEFF THOUGHT YOU ARGUED IN FAVOR OF A CENTRIFUGE PURCHASE,"['JH', 'EH', 'F', 'TH', 'AO', 'T', 'Y', 'UW', 'AA', 'R', 'G', 'Y', 'UW', 'D', 'IH', 'N', 'F', 'EY', 'V', 'ER', 'AH', 'V', 'AH', 'S', 'EH', 'N', 'T', 'R', 'AH', 'F', 'Y', 'UW', 'JH', 'P', 'ER', 'CH', 'AH', 'S']"
129,archive/data/TEST\DR2\FDRD1\SX374.TXT,"['JOHN', 'CLEANED', 'SHELLFISH', 'FOR', 'A', 'LIVING']","['JH', 'AA', 'N', 'K', 'L', 'IY', 'N', 'D', 'SH', 'EH', 'L', 'F', 'IH', 'SH', 'F', 'AO', 'R', 'AH', 'L', 'IH', 'V', 'IH', 'NG']",output_vosk_large_min_suppression_2500\DR2/FDRD1/SX374.WAV.json,JOHN CLEAN SHELLFISH FOR A LIVING,"['JH', 'AA', 'N', 'K', 'L', 'IY', 'N', 'SH', 'EH', 'L', 'F', 'IH', 'SH', 'F', 'AO', 'R', 'AH', 'L', 'IH', 'V', 'IH', 'NG']"
130,archive/data/TEST\DR2\FJAS0\SA1.TXT,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'IN', 'GREASY', 'WASH', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'IH', 'N', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']",output_vosk_large_min_suppression_2500\DR2/FJAS0/SA1.WAV.json,SHE HAD YOUR DARK SUIT AND GREASY WASH WATER ALL YEAR,"['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'AH', 'N', 'D', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']"
131,archive/data/TEST\DR2\FJAS0\SA2.TXT,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']",output_vosk_large_min_suppression_2500\DR2/FJAS0/SA2.WAV.json,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT,"['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']"
